scenario,num_nodes,elevated_count,elevated_rate,coordinated_count,time_to_first_elevated,time_to_majority_elevated,time_to_first_coordinated,total_bytes,bytes_per_node,total_merges,merges_per_node,mean_final_sat,max_final_sat,approach,topology,seed,seed_idx
breadth_gradient,32,32,1.0,0,0,0,,112224,3507.0,14028,438.375,50.0,50.0,scalar_max,campus_building,71370,10
breadth_gradient,32,32,1.0,0,0,0,,112552,3517.25,14069,439.65625,50.0,50.0,scalar_max,campus_building,71507,11
breadth_gradient,32,32,1.0,0,0,0,,110880,3465.0,13860,433.125,50.0,50.0,scalar_max,campus_building,71644,12
breadth_gradient,32,32,1.0,0,0,0,,110992,3468.5,13874,433.5625,50.0,50.0,scalar_max,campus_building,71781,13
breadth_gradient,32,32,1.0,0,0,0,,110848,3464.0,13856,433.0,50.0,50.0,scalar_max,campus_building,71918,14
breadth_gradient,32,32,1.0,0,0,0,,110240,3445.0,13780,430.625,50.0,50.0,scalar_max,campus_building,72055,15
breadth_gradient,32,32,1.0,0,0,0,,111712,3491.0,13964,436.375,50.0,50.0,scalar_max,campus_building,72192,16
breadth_gradient,32,32,1.0,0,0,0,,112416,3513.0,14052,439.125,50.0,50.0,scalar_max,campus_building,72329,17
breadth_gradient,32,32,1.0,0,0,0,,111736,3491.75,13967,436.46875,50.0,50.0,scalar_max,campus_building,72466,18
breadth_gradient,32,32,1.0,0,0,0,,112472,3514.75,14059,439.34375,50.0,50.0,scalar_max,campus_building,72603,19
breadth_gradient,32,32,1.0,32,0,1,0,74416,2325.5,4651,145.34375,100.0,100.0,scalar_mean,corridor,70000,0
breadth_gradient,32,32,1.0,32,0,1,0,73968,2311.5,4623,144.46875,100.0,100.0,scalar_mean,corridor,70137,1
breadth_gradient,32,32,1.0,32,0,0,0,73616,2300.5,4601,143.78125,100.0,100.0,scalar_mean,corridor,70274,2
breadth_gradient,32,32,1.0,32,0,1,0,75856,2370.5,4741,148.15625,100.0,100.0,scalar_mean,corridor,70411,3
breadth_gradient,32,32,1.0,32,0,1,0,73600,2300.0,4600,143.75,100.0,100.0,scalar_mean,corridor,70548,4
breadth_gradient,32,32,1.0,32,0,0,0,74080,2315.0,4630,144.6875,100.0,100.0,scalar_mean,corridor,70685,5
breadth_gradient,32,32,1.0,32,0,0,0,75760,2367.5,4735,147.96875,100.0,100.0,scalar_mean,corridor,70822,6
breadth_gradient,32,32,1.0,32,0,0,0,76496,2390.5,4781,149.40625,100.0,100.0,scalar_mean,corridor,70959,7
breadth_gradient,32,32,1.0,32,0,0,0,74448,2326.5,4653,145.40625,100.0,100.0,scalar_mean,corridor,71096,8
breadth_gradient,32,32,1.0,32,0,0,0,73968,2311.5,4623,144.46875,100.0,100.0,scalar_mean,corridor,71233,9
breadth_gradient,32,32,1.0,32,0,0,0,76208,2381.5,4763,148.84375,100.0,100.0,scalar_mean,corridor,71370,10
breadth_gradient,32,32,1.0,32,0,0,0,74816,2338.0,4676,146.125,100.0,100.0,scalar_mean,corridor,71507,11
breadth_gradient,32,32,1.0,32,0,0,0,75696,2365.5,4731,147.84375,100.0,100.0,scalar_mean,corridor,71644,12
breadth_gradient,32,32,1.0,32,0,0,0,73744,2304.5,4609,144.03125,100.0,100.0,scalar_mean,corridor,71781,13
breadth_gradient,32,32,1.0,32,0,0,0,74144,2317.0,4634,144.8125,100.0,100.0,scalar_mean,corridor,71918,14
breadth_gradient,32,32,1.0,32,0,0,0,74560,2330.0,4660,145.625,100.0,100.0,scalar_mean,corridor,72055,15
breadth_gradient,32,32,1.0,32,0,1,0,75840,2370.0,4740,148.125,100.0,100.0,scalar_mean,corridor,72192,16
breadth_gradient,32,32,1.0,32,0,0,0,74448,2326.5,4653,145.40625,100.0,100.0,scalar_mean,corridor,72329,17
breadth_gradient,32,32,1.0,32,0,1,0,74752,2336.0,4672,146.0,100.0,100.0,scalar_mean,corridor,72466,18
breadth_gradient,32,32,1.0,32,0,1,0,74848,2339.0,4678,146.1875,100.0,100.0,scalar_mean,corridor,72603,19
breadth_gradient,32,32,1.0,32,0,1,1,463264,14477.0,28954,904.8125,100.0,100.0,scalar_mean,wing_gateway,70000,0
breadth_gradient,32,32,1.0,32,1,1,1,465296,14540.5,29081,908.78125,100.0,100.0,scalar_mean,wing_gateway,70137,1
breadth_gradient,32,32,1.0,32,1,1,1,462784,14462.0,28924,903.875,100.0,100.0,scalar_mean,wing_gateway,70274,2
breadth_gradient,32,32,1.0,32,1,1,1,463088,14471.5,28943,904.46875,100.0,100.0,scalar_mean,wing_gateway,70411,3
breadth_gradient,32,32,1.0,32,1,1,1,461776,14430.5,28861,901.90625,100.0,100.0,scalar_mean,wing_gateway,70548,4
breadth_gradient,32,32,1.0,32,1,1,1,463232,14476.0,28952,904.75,100.0,100.0,scalar_mean,wing_gateway,70685,5
breadth_gradient,32,32,1.0,32,0,1,1,464400,14512.5,29025,907.03125,100.0,100.0,scalar_mean,wing_gateway,70822,6
breadth_gradient,32,32,1.0,32,0,1,1,463120,14472.5,28945,904.53125,100.0,100.0,scalar_mean,wing_gateway,70959,7
breadth_gradient,32,32,1.0,32,1,1,1,459968,14374.0,28748,898.375,100.0,100.0,scalar_mean,wing_gateway,71096,8
breadth_gradient,32,32,1.0,32,0,1,1,462240,14445.0,28890,902.8125,100.0,100.0,scalar_mean,wing_gateway,71233,9
breadth_gradient,32,32,1.0,32,0,1,1,463888,14496.5,28993,906.03125,100.0,100.0,scalar_mean,wing_gateway,71370,10
breadth_gradient,32,32,1.0,32,1,1,1,465520,14547.5,29095,909.21875,100.0,100.0,scalar_mean,wing_gateway,71507,11
breadth_gradient,32,32,1.0,32,1,1,1,464224,14507.0,29014,906.6875,100.0,100.0,scalar_mean,wing_gateway,71644,12
breadth_gradient,32,32,1.0,32,1,1,1,462256,14445.5,28891,902.84375,100.0,100.0,scalar_mean,wing_gateway,71781,13
breadth_gradient,32,32,1.0,32,1,1,1,463952,14498.5,28997,906.15625,100.0,100.0,scalar_mean,wing_gateway,71918,14
breadth_gradient,32,32,1.0,32,0,1,0,463952,14498.5,28997,906.15625,100.0,100.0,scalar_mean,wing_gateway,72055,15
breadth_gradient,32,32,1.0,32,1,1,1,466976,14593.0,29186,912.0625,100.0,100.0,scalar_mean,wing_gateway,72192,16
breadth_gradient,32,32,1.0,32,1,1,1,466784,14587.0,29174,911.6875,100.0,100.0,scalar_mean,wing_gateway,72329,17
breadth_gradient,32,32,1.0,32,1,1,1,464896,14528.0,29056,908.0,100.0,100.0,scalar_mean,wing_gateway,72466,18
breadth_gradient,32,32,1.0,32,0,1,1,468640,14645.0,29290,915.3125,100.0,100.0,scalar_mean,wing_gateway,72603,19
breadth_gradient,32,32,1.0,32,0,1,0,222272,6946.0,13892,434.125,100.0,100.0,scalar_mean,campus_building,70000,0
breadth_gradient,32,32,1.0,32,0,1,0,220640,6895.0,13790,430.9375,100.0,100.0,scalar_mean,campus_building,70137,1
breadth_gradient,32,32,1.0,32,0,1,0,224816,7025.5,14051,439.09375,100.0,100.0,scalar_mean,campus_building,70274,2
breadth_gradient,32,32,1.0,32,1,1,1,224480,7015.0,14030,438.4375,100.0,100.0,scalar_mean,campus_building,70411,3
breadth_gradient,32,32,1.0,32,0,1,1,221712,6928.5,13857,433.03125,100.0,100.0,scalar_mean,campus_building,70548,4
breadth_gradient,32,32,1.0,32,0,1,1,223008,6969.0,13938,435.5625,100.0,100.0,scalar_mean,campus_building,70685,5
breadth_gradient,32,32,1.0,32,0,1,0,221424,6919.5,13839,432.46875,100.0,100.0,scalar_mean,campus_building,70822,6
breadth_gradient,32,32,1.0,32,0,1,0,224320,7010.0,14020,438.125,100.0,100.0,scalar_mean,campus_building,70959,7
breadth_gradient,32,32,1.0,32,0,1,1,221376,6918.0,13836,432.375,100.0,100.0,scalar_mean,campus_building,71096,8
breadth_gradient,32,32,1.0,32,0,1,0,222720,6960.0,13920,435.0,100.0,100.0,scalar_mean,campus_building,71233,9
breadth_gradient,32,32,1.0,32,0,1,0,224448,7014.0,14028,438.375,100.0,100.0,scalar_mean,campus_building,71370,10
breadth_gradient,32,32,1.0,32,0,1,0,225104,7034.5,14069,439.65625,100.0,100.0,scalar_mean,campus_building,71507,11
breadth_gradient,32,32,1.0,32,0,1,0,221760,6930.0,13860,433.125,100.0,100.0,scalar_mean,campus_building,71644,12
breadth_gradient,32,32,1.0,32,0,1,0,221984,6937.0,13874,433.5625,100.0,100.0,scalar_mean,campus_building,71781,13
breadth_gradient,32,32,1.0,32,0,1,1,221696,6928.0,13856,433.0,100.0,100.0,scalar_mean,campus_building,71918,14
breadth_gradient,32,32,1.0,32,0,1,0,220480,6890.0,13780,430.625,100.0,100.0,scalar_mean,campus_building,72055,15
breadth_gradient,32,32,1.0,32,0,1,0,223424,6982.0,13964,436.375,100.0,100.0,scalar_mean,campus_building,72192,16
breadth_gradient,32,32,1.0,32,0,1,1,224832,7026.0,14052,439.125,100.0,100.0,scalar_mean,campus_building,72329,17
breadth_gradient,32,32,1.0,32,0,1,0,223472,6983.5,13967,436.46875,100.0,100.0,scalar_mean,campus_building,72466,18
breadth_gradient,32,32,1.0,32,0,1,0,224944,7029.5,14059,439.34375,100.0,100.0,scalar_mean,campus_building,72603,19
breadth_vs_benign_bustle,32,32,1.0,32,8,12,20,4813120,150410.0,4628,144.625,99.96566772460938,100.0,gm_cap_aware,corridor,70000,0
breadth_vs_benign_bustle,32,32,1.0,32,7,17,20,4846400,151450.0,4660,145.625,99.92523193359375,99.951171875,gm_cap_aware,corridor,70137,1
breadth_vs_benign_bustle,32,32,1.0,32,10,15,20,4905680,153302.5,4717,147.40625,99.993896484375,100.0,gm_cap_aware,corridor,70274,2
breadth_vs_benign_bustle,32,32,1.0,32,8,15,20,5022160,156942.5,4829,150.90625,99.9755859375,99.9755859375,gm_cap_aware,corridor,70411,3
breadth_vs_benign_bustle,32,32,1.0,32,8,12,20,4990960,155967.5,4799,149.96875,99.98855590820312,100.0,gm_cap_aware,corridor,70548,4
breadth_vs_benign_bustle,32,32,1.0,32,7,15,20,4865120,152035.0,4678,146.1875,99.98245239257812,100.0,gm_cap_aware,corridor,70685,5
breadth_vs_benign_bustle,32,32,1.0,32,8,13,20,4821440,150670.0,4636,144.875,99.993896484375,100.0,gm_cap_aware,corridor,70822,6
breadth_vs_benign_bustle,32,32,1.0,32,9,13,20,4867200,152100.0,4680,146.25,99.957275390625,99.9755859375,gm_cap_aware,corridor,70959,7
breadth_vs_benign_bustle,32,32,1.0,32,8,17,20,4858880,151840.0,4672,146.0,99.96337890625,99.9755859375,gm_cap_aware,corridor,71096,8
breadth_vs_benign_bustle,32,32,1.0,32,9,16,20,4829760,150930.0,4644,145.125,99.99542236328125,100.0,gm_cap_aware,corridor,71233,9
breadth_vs_benign_bustle,32,32,1.0,32,9,16,20,5018000,156812.5,4825,150.78125,99.95803833007812,99.9755859375,gm_cap_aware,corridor,71370,10
breadth_vs_benign_bustle,32,32,1.0,32,8,16,20,4813120,150410.0,4628,144.625,99.9725341796875,100.0,gm_cap_aware,corridor,71507,11
breadth_vs_benign_bustle,32,32,1.0,32,9,16,20,4932720,154147.5,4743,148.21875,100.0,100.0,gm_cap_aware,corridor,71644,12
breadth_vs_benign_bustle,32,32,1.0,32,7,19,20,4864080,152002.5,4677,146.15625,100.0,100.0,gm_cap_aware,corridor,71781,13
breadth_vs_benign_bustle,32,32,1.0,32,7,15,20,4873440,152295.0,4686,146.4375,99.98092651367188,100.0,gm_cap_aware,corridor,71918,14
breadth_vs_benign_bustle,32,32,1.0,32,6,15,20,4838080,151190.0,4652,145.375,100.0,100.0,gm_cap_aware,corridor,72055,15
breadth_vs_benign_bustle,32,32,1.0,32,8,15,20,4949360,154667.5,4759,148.71875,99.93057250976562,99.9755859375,gm_cap_aware,corridor,72192,16
breadth_vs_benign_bustle,32,32,1.0,32,10,16,20,4877600,152425.0,4690,146.5625,100.0,100.0,gm_cap_aware,corridor,72329,17
breadth_vs_benign_bustle,32,32,1.0,32,8,12,20,4997200,156162.5,4805,150.15625,99.99771118164062,100.0,gm_cap_aware,corridor,72466,18
breadth_vs_benign_bustle,32,32,1.0,32,7,12,20,4901520,153172.5,4713,147.28125,99.94049072265625,99.951171875,gm_cap_aware,corridor,72603,19
breadth_vs_benign_bustle,32,32,1.0,32,5,5,20,30220320,944385.0,29058,908.0625,100.0,100.0,gm_cap_aware,wing_gateway,70000,0
breadth_vs_benign_bustle,32,32,1.0,32,5,5,20,30243200,945100.0,29080,908.75,100.0,100.0,gm_cap_aware,wing_gateway,70137,1
breadth_vs_benign_bustle,32,32,1.0,32,5,5,20,30084080,940127.5,28927,903.96875,100.0,100.0,gm_cap_aware,wing_gateway,70274,2
breadth_vs_benign_bustle,32,32,1.0,32,5,5,20,30286880,946465.0,29122,910.0625,100.0,100.0,gm_cap_aware,wing_gateway,70411,3
breadth_vs_benign_bustle,32,32,1.0,32,5,5,20,30023760,938242.5,28869,902.15625,100.0,100.0,gm_cap_aware,wing_gateway,70548,4
breadth_vs_benign_bustle,32,32,1.0,32,5,5,20,30069520,939672.5,28913,903.53125,100.0,100.0,gm_cap_aware,wing_gateway,70685,5
breadth_vs_benign_bustle,32,32,1.0,32,5,5,20,30210960,944092.5,29049,907.78125,99.9755859375,99.9755859375,gm_cap_aware,wing_gateway,70822,6
breadth_vs_benign_bustle,32,32,1.0,32,5,5,20,30114240,941070.0,28956,904.875,100.0,100.0,gm_cap_aware,wing_gateway,70959,7
breadth_vs_benign_bustle,32,32,1.0,32,5,5,20,30073680,939802.5,28917,903.65625,100.0,100.0,gm_cap_aware,wing_gateway,71096,8
breadth_vs_benign_bustle,32,32,1.0,32,5,5,20,30167280,942727.5,29007,906.46875,100.0,100.0,gm_cap_aware,wing_gateway,71233,9
breadth_vs_benign_bustle,32,32,1.0,32,5,5,20,30238000,944937.5,29075,908.59375,100.0,100.0,gm_cap_aware,wing_gateway,71370,10
breadth_vs_benign_bustle,32,32,1.0,32,5,5,20,30186000,943312.5,29025,907.03125,99.951171875,99.951171875,gm_cap_aware,wing_gateway,71507,11
breadth_vs_benign_bustle,32,32,1.0,32,5,5,20,30157920,942435.0,28998,906.1875,99.9755859375,99.9755859375,gm_cap_aware,wing_gateway,71644,12
breadth_vs_benign_bustle,32,32,1.0,32,5,5,20,30039360,938730.0,28884,902.625,100.0,100.0,gm_cap_aware,wing_gateway,71781,13
breadth_vs_benign_bustle,32,32,1.0,32,5,5,20,30131920,941622.5,28973,905.40625,100.0,100.0,gm_cap_aware,wing_gateway,71918,14
breadth_vs_benign_bustle,32,32,1.0,32,5,5,20,30129840,941557.5,28971,905.34375,100.0,100.0,gm_cap_aware,wing_gateway,72055,15
breadth_vs_benign_bustle,32,32,1.0,32,5,5,20,30326400,947700.0,29160,911.25,99.9755859375,99.9755859375,gm_cap_aware,wing_gateway,72192,16
breadth_vs_benign_bustle,32,32,1.0,32,5,5,20,30412720,950397.5,29243,913.84375,100.0,100.0,gm_cap_aware,wing_gateway,72329,17
breadth_vs_benign_bustle,32,32,1.0,32,5,5,20,30216160,944255.0,29054,907.9375,99.9755859375,99.9755859375,gm_cap_aware,wing_gateway,72466,18
breadth_vs_benign_bustle,32,32,1.0,32,5,5,20,30332640,947895.0,29166,911.4375,100.0,100.0,gm_cap_aware,wing_gateway,72603,19
breadth_vs_benign_bustle,32,32,1.0,32,5,5,20,14408160,450255.0,13854,432.9375,100.0,100.0,gm_cap_aware,campus_building,70000,0
breadth_vs_benign_bustle,32,32,1.0,32,5,5,20,14381120,449410.0,13828,432.125,99.96490478515625,99.9755859375,gm_cap_aware,campus_building,70137,1
breadth_vs_benign_bustle,32,32,1.0,32,5,5,20,14420640,450645.0,13866,433.3125,99.9755859375,99.9755859375,gm_cap_aware,campus_building,70274,2
breadth_vs_benign_bustle,32,32,1.0,32,5,5,20,14674400,458575.0,14110,440.9375,99.981689453125,100.0,gm_cap_aware,campus_building,70411,3
breadth_vs_benign_bustle,32,32,1.0,32,5,5,20,14573520,455422.5,14013,437.90625,100.0,100.0,gm_cap_aware,campus_building,70548,4
breadth_vs_benign_bustle,32,32,1.0,32,5,6,20,14484080,452627.5,13927,435.21875,100.0,100.0,gm_cap_aware,campus_building,70685,5
breadth_vs_benign_bustle,32,32,1.0,32,5,5,20,14317680,447427.5,13767,430.21875,100.0,100.0,gm_cap_aware,campus_building,70822,6
breadth_vs_benign_bustle,32,32,1.0,32,5,5,20,14699360,459355.0,14134,441.6875,99.9755859375,99.9755859375,gm_cap_aware,campus_building,70959,7
breadth_vs_benign_bustle,32,32,1.0,32,5,9,20,14474720,452335.0,13918,434.9375,100.0,100.0,gm_cap_aware,campus_building,71096,8
breadth_vs_benign_bustle,32,32,1.0,32,5,5,20,14435200,451100.0,13880,433.75,99.9755859375,99.9755859375,gm_cap_aware,campus_building,71233,9
breadth_vs_benign_bustle,32,32,1.0,32,5,5,20,14657760,458055.0,14094,440.4375,100.0,100.0,gm_cap_aware,campus_building,71370,10
breadth_vs_benign_bustle,32,32,1.0,32,5,5,20,14519440,453732.5,13961,436.28125,100.0,100.0,gm_cap_aware,campus_building,71507,11
breadth_vs_benign_bustle,32,32,1.0,32,5,5,20,14422720,450710.0,13868,433.375,100.0,100.0,gm_cap_aware,campus_building,71644,12
breadth_vs_benign_bustle,32,32,1.0,32,5,5,20,14382160,449442.5,13829,432.15625,100.0,100.0,gm_cap_aware,campus_building,71781,13
breadth_vs_benign_bustle,32,32,1.0,32,5,5,20,14432080,451002.5,13877,433.65625,100.0,100.0,gm_cap_aware,campus_building,71918,14
breadth_vs_benign_bustle,32,32,1.0,32,5,5,20,14322880,447590.0,13772,430.375,100.0,100.0,gm_cap_aware,campus_building,72055,15
breadth_vs_benign_bustle,32,32,1.0,32,5,5,20,14526720,453960.0,13968,436.5,99.9755859375,99.9755859375,gm_cap_aware,campus_building,72192,16
breadth_vs_benign_bustle,32,32,1.0,32,5,5,20,14565200,455162.5,14005,437.65625,100.0,100.0,gm_cap_aware,campus_building,72329,17
breadth_vs_benign_bustle,32,32,1.0,32,5,5,20,14592240,456007.5,14031,438.46875,99.99771118164062,100.0,gm_cap_aware,campus_building,72466,18
breadth_vs_benign_bustle,32,32,1.0,32,5,5,20,14557920,454935.0,13998,437.4375,100.0,100.0,gm_cap_aware,campus_building,72603,19
breadth_vs_benign_bustle,32,32,1.0,0,80,80,,0,0.0,0,0.0,30.05723185534484,30.057231855344824,ewma_local,corridor,70000,0
breadth_vs_benign_bustle,32,32,1.0,0,80,80,,0,0.0,0,0.0,30.05723185534484,30.057231855344824,ewma_local,corridor,70137,1
breadth_vs_benign_bustle,32,32,1.0,0,80,80,,0,0.0,0,0.0,30.05723185534484,30.057231855344824,ewma_local,corridor,70274,2
breadth_vs_benign_bustle,32,32,1.0,0,80,80,,0,0.0,0,0.0,30.05723185534484,30.057231855344824,ewma_local,corridor,70411,3
breadth_vs_benign_bustle,32,32,1.0,0,80,80,,0,0.0,0,0.0,30.05723185534484,30.057231855344824,ewma_local,corridor,70548,4
breadth_vs_benign_bustle,32,32,1.0,0,80,80,,0,0.0,0,0.0,30.05723185534484,30.057231855344824,ewma_local,corridor,70685,5
breadth_vs_benign_bustle,32,32,1.0,0,80,80,,0,0.0,0,0.0,30.05723185534484,30.057231855344824,ewma_local,corridor,70822,6
breadth_vs_benign_bustle,32,32,1.0,0,80,80,,0,0.0,0,0.0,30.05723185534484,30.057231855344824,ewma_local,corridor,70959,7
breadth_vs_benign_bustle,32,32,1.0,0,80,80,,0,0.0,0,0.0,30.05723185534484,30.057231855344824,ewma_local,corridor,71096,8
breadth_vs_benign_bustle,32,32,1.0,0,80,80,,0,0.0,0,0.0,30.05723185534484,30.057231855344824,ewma_local,corridor,71233,9
breadth_vs_benign_bustle,32,32,1.0,0,80,80,,0,0.0,0,0.0,30.05723185534484,30.057231855344824,ewma_local,corridor,71370,10
breadth_vs_benign_bustle,32,32,1.0,0,80,80,,0,0.0,0,0.0,30.05723185534484,30.057231855344824,ewma_local,corridor,71507,11
breadth_vs_benign_bustle,32,32,1.0,0,80,80,,0,0.0,0,0.0,30.05723185534484,30.057231855344824,ewma_local,corridor,71644,12
breadth_vs_benign_bustle,32,32,1.0,0,80,80,,0,0.0,0,0.0,30.05723185534484,30.057231855344824,ewma_local,corridor,71781,13
breadth_vs_benign_bustle,32,32,1.0,0,80,80,,0,0.0,0,0.0,30.05723185534484,30.057231855344824,ewma_local,corridor,71918,14
breadth_vs_benign_bustle,32,32,1.0,0,80,80,,0,0.0,0,0.0,30.05723185534484,30.057231855344824,ewma_local,corridor,72055,15
breadth_vs_benign_bustle,32,32,1.0,0,80,80,,0,0.0,0,0.0,30.05723185534484,30.057231855344824,ewma_local,corridor,72192,16
breadth_vs_benign_bustle,32,32,1.0,0,80,80,,0,0.0,0,0.0,30.05723185534484,30.057231855344824,ewma_local,corridor,72329,17
breadth_vs_benign_bustle,32,32,1.0,0,80,80,,0,0.0,0,0.0,30.05723185534484,30.057231855344824,ewma_local,corridor,72466,18
breadth_vs_benign_bustle,32,32,1.0,0,80,80,,0,0.0,0,0.0,30.05723185534484,30.057231855344824,ewma_local,corridor,72603,19
breadth_vs_benign_bustle,32,32,1.0,0,80,80,,0,0.0,0,0.0,30.05723185534484,30.057231855344824,ewma_local,wing_gateway,70000,0
breadth_vs_benign_bustle,32,32,1.0,0,80,80,,0,0.0,0,0.0,30.05723185534484,30.057231855344824,ewma_local,wing_gateway,70137,1
breadth_vs_benign_bustle,32,32,1.0,0,80,80,,0,0.0,0,0.0,30.05723185534484,30.057231855344824,ewma_local,wing_gateway,70274,2
breadth_vs_benign_bustle,32,32,1.0,0,80,80,,0,0.0,0,0.0,30.05723185534484,30.057231855344824,ewma_local,wing_gateway,70411,3
breadth_vs_benign_bustle,32,32,1.0,0,80,80,,0,0.0,0,0.0,30.05723185534484,30.057231855344824,ewma_local,wing_gateway,70548,4
breadth_vs_benign_bustle,32,32,1.0,0,80,80,,0,0.0,0,0.0,30.05723185534484,30.057231855344824,ewma_local,wing_gateway,70685,5
breadth_vs_benign_bustle,32,32,1.0,0,80,80,,0,0.0,0,0.0,30.05723185534484,30.057231855344824,ewma_local,wing_gateway,70822,6
breadth_vs_benign_bustle,32,32,1.0,0,80,80,,0,0.0,0,0.0,30.05723185534484,30.057231855344824,ewma_local,wing_gateway,70959,7
breadth_vs_benign_bustle,32,32,1.0,0,80,80,,0,0.0,0,0.0,30.05723185534484,30.057231855344824,ewma_local,wing_gateway,71096,8
breadth_vs_benign_bustle,32,32,1.0,0,80,80,,0,0.0,0,0.0,30.05723185534484,30.057231855344824,ewma_local,wing_gateway,71233,9
breadth_vs_benign_bustle,32,32,1.0,0,80,80,,0,0.0,0,0.0,30.05723185534484,30.057231855344824,ewma_local,wing_gateway,71370,10
breadth_vs_benign_bustle,32,32,1.0,0,80,80,,0,0.0,0,0.0,30.05723185534484,30.057231855344824,ewma_local,wing_gateway,71507,11
breadth_vs_benign_bustle,32,32,1.0,0,80,80,,0,0.0,0,0.0,30.05723185534484,30.057231855344824,ewma_local,wing_gateway,71644,12
breadth_vs_benign_bustle,32,32,1.0,0,80,80,,0,0.0,0,0.0,30.05723185534484,30.057231855344824,ewma_local,wing_gateway,71781,13
breadth_vs_benign_bustle,32,32,1.0,0,80,80,,0,0.0,0,0.0,30.05723185534484,30.057231855344824,ewma_local,wing_gateway,71918,14
breadth_vs_benign_bustle,32,32,1.0,0,80,80,,0,0.0,0,0.0,30.05723185534484,30.057231855344824,ewma_local,wing_gateway,72055,15
breadth_vs_benign_bustle,32,32,1.0,0,80,80,,0,0.0,0,0.0,30.05723185534484,30.057231855344824,ewma_local,wing_gateway,72192,16
breadth_vs_benign_bustle,32,32,1.0,0,80,80,,0,0.0,0,0.0,30.05723185534484,30.057231855344824,ewma_local,wing_gateway,72329,17
breadth_vs_benign_bustle,32,32,1.0,0,80,80,,0,0.0,0,0.0,30.05723185534484,30.057231855344824,ewma_local,wing_gateway,72466,18
breadth_vs_benign_bustle,32,32,1.0,0,80,80,,0,0.0,0,0.0,30.05723185534484,30.057231855344824,ewma_local,wing_gateway,72603,19
breadth_vs_benign_bustle,32,32,1.0,0,80,80,,0,0.0,0,0.0,30.05723185534484,30.057231855344824,ewma_local,campus_building,70000,0
breadth_vs_benign_bustle,32,32,1.0,0,80,80,,0,0.0,0,0.0,30.05723185534484,30.057231855344824,ewma_local,campus_building,70137,1
breadth_vs_benign_bustle,32,32,1.0,0,80,80,,0,0.0,0,0.0,30.05723185534484,30.057231855344824,ewma_local,campus_building,70274,2
breadth_vs_benign_bustle,32,32,1.0,0,80,80,,0,0.0,0,0.0,30.05723185534484,30.057231855344824,ewma_local,campus_building,70411,3
breadth_vs_benign_bustle,32,32,1.0,0,80,80,,0,0.0,0,0.0,30.05723185534484,30.057231855344824,ewma_local,campus_building,70548,4
breadth_vs_benign_bustle,32,32,1.0,0,80,80,,0,0.0,0,0.0,30.05723185534484,30.057231855344824,ewma_local,campus_building,70685,5
breadth_vs_benign_bustle,32,32,1.0,0,80,80,,0,0.0,0,0.0,30.05723185534484,30.057231855344824,ewma_local,campus_building,70822,6
breadth_vs_benign_bustle,32,32,1.0,0,80,80,,0,0.0,0,0.0,30.05723185534484,30.057231855344824,ewma_local,campus_building,70959,7
breadth_vs_benign_bustle,32,32,1.0,0,80,80,,0,0.0,0,0.0,30.05723185534484,30.057231855344824,ewma_local,campus_building,71096,8
breadth_vs_benign_bustle,32,32,1.0,0,80,80,,0,0.0,0,0.0,30.05723185534484,30.057231855344824,ewma_local,campus_building,71233,9
breadth_vs_benign_bustle,32,32,1.0,0,80,80,,0,0.0,0,0.0,30.05723185534484,30.057231855344824,ewma_local,campus_building,71370,10
breadth_vs_benign_bustle,32,32,1.0,0,80,80,,0,0.0,0,0.0,30.05723185534484,30.057231855344824,ewma_local,campus_building,71507,11
breadth_vs_benign_bustle,32,32,1.0,0,80,80,,0,0.0,0,0.0,30.05723185534484,30.057231855344824,ewma_local,campus_building,71644,12
breadth_vs_benign_bustle,32,32,1.0,0,80,80,,0,0.0,0,0.0,30.05723185534484,30.057231855344824,ewma_local,campus_building,71781,13
breadth_vs_benign_bustle,32,32,1.0,0,80,80,,0,0.0,0,0.0,30.05723185534484,30.057231855344824,ewma_local,campus_building,71918,14
breadth_vs_benign_bustle,32,32,1.0,0,80,80,,0,0.0,0,0.0,30.05723185534484,30.057231855344824,ewma_local,campus_building,72055,15
breadth_vs_benign_bustle,32,32,1.0,0,80,80,,0,0.0,0,0.0,30.05723185534484,30.057231855344824,ewma_local,campus_building,72192,16
breadth_vs_benign_bustle,32,32,1.0,0,80,80,,0,0.0,0,0.0,30.05723185534484,30.057231855344824,ewma_local,campus_building,72329,17
breadth_vs_benign_bustle,32,32,1.0,0,80,80,,0,0.0,0,0.0,30.05723185534484,30.057231855344824,ewma_local,campus_building,72466,18
breadth_vs_benign_bustle,32,32,1.0,0,80,80,,0,0.0,0,0.0,30.05723185534484,30.057231855344824,ewma_local,campus_building,72603,19
breadth_vs_benign_bustle,32,32,1.0,0,0,0,,37024,1157.0,4628,144.625,40.0,40.0,scalar_max,corridor,70000,0
breadth_vs_benign_bustle,32,32,1.0,0,0,0,,37280,1165.0,4660,145.625,40.0,40.0,scalar_max,corridor,70137,1
breadth_vs_benign_bustle,32,32,1.0,0,0,0,,37736,1179.25,4717,147.40625,40.0,40.0,scalar_max,corridor,70274,2
breadth_vs_benign_bustle,32,32,1.0,0,0,0,,38632,1207.25,4829,150.90625,40.0,40.0,scalar_max,corridor,70411,3
breadth_vs_benign_bustle,32,32,1.0,0,0,0,,38392,1199.75,4799,149.96875,40.0,40.0,scalar_max,corridor,70548,4
